,micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
130,20S_320_Mar29_03.43.19,2017-12-15 15:26:05.123483,0.010726000000000001,13.808114000000002,3.10721,motioncor/20S_320_Mar29_03.43.19.mrc,gctf/20S_320_Mar29_03.43.19.ctf,motioncor/20S_320_Mar29_03.43.19_DriftCorr.log,gctf/20S_320_Mar29_03.43.19_EPA.log,2.55364,1.06,2.40706,300.0,3.346595,2553.638916,2.62,130.11132800000001,10000.0,13.81,0.1,/home/viktor/Downloads/input/20S_320_Mar29_03.43.19/20S_320_Mar29_03.43.19.ctf:mrc,/home/viktor/Downloads/input/20S_320_Mar29_03.43.19/20S_320_Mar29_03.43.19.mrc,gctf/20S_320_Mar29_03.43.19_gctf.log,2407.056396,motioncor/20S_320_Mar29_03.43.19_DW.mrc,2.48035,0.1465799999999997
131,20S_319_Mar29_03.41.14,2017-12-15 15:26:36.010306,0.004569,20.419342,3.1545970000000003,motioncor/20S_319_Mar29_03.41.14.mrc,gctf/20S_319_Mar29_03.41.14.ctf,motioncor/20S_319_Mar29_03.41.14_DriftCorr.log,gctf/20S_319_Mar29_03.41.14_EPA.log,2.27061,1.06,2.1800599999999997,300.0,6.041558,2270.61084,2.62,136.472351,10000.0,20.42,0.1,/home/viktor/Downloads/input/20S_319_Mar29_03.41.14/20S_319_Mar29_03.41.14.ctf:mrc,/home/viktor/Downloads/input/20S_319_Mar29_03.41.14/20S_319_Mar29_03.41.14.mrc,gctf/20S_319_Mar29_03.41.14_gctf.log,2180.061035,motioncor/20S_319_Mar29_03.41.14_DW.mrc,2.225335,0.09054999999999992
132,20S_318_Mar29_03.39.09,2017-12-15 15:27:06.869085,0.00892,85.155624,3.143184,motioncor/20S_318_Mar29_03.39.09.mrc,gctf/20S_318_Mar29_03.39.09.ctf,motioncor/20S_318_Mar29_03.39.09_DriftCorr.log,gctf/20S_318_Mar29_03.39.09_EPA.log,2.70945,1.06,2.85252,300.0,4.305134,2709.4453120000003,2.62,131.990906,10000.0,85.16,0.1,/home/viktor/Downloads/input/20S_318_Mar29_03.39.09/20S_318_Mar29_03.39.09.ctf:mrc,/home/viktor/Downloads/input/20S_318_Mar29_03.39.09/20S_318_Mar29_03.39.09.mrc,gctf/20S_318_Mar29_03.39.09_gctf.log,2852.524414,motioncor/20S_318_Mar29_03.39.09_DW.mrc,2.780985,-0.14307000000000025
133,20S_313_Mar29_03.27.51,2017-12-15 15:27:37.354829,0.007195,2.685588,2.9610630000000002,motioncor/20S_313_Mar29_03.27.51.mrc,gctf/20S_313_Mar29_03.27.51.ctf,motioncor/20S_313_Mar29_03.27.51_DriftCorr.log,gctf/20S_313_Mar29_03.27.51_EPA.log,2.8317799999999997,1.06,2.73617,300.0,3.469553,2831.778809,2.62,118.69651,10000.0,2.69,0.1,/home/viktor/Downloads/input/20S_313_Mar29_03.27.51/20S_313_Mar29_03.27.51.ctf:mrc,/home/viktor/Downloads/input/20S_313_Mar29_03.27.51/20S_313_Mar29_03.27.51.mrc,gctf/20S_313_Mar29_03.27.51_gctf.log,2736.168457,motioncor/20S_313_Mar29_03.27.51_DW.mrc,2.7839750000000003,0.0956100000000002
134,20S_312_Mar29_03.25.25,2017-12-15 15:28:07.823785,0.016944999999999998,11.509382,2.503677,motioncor/20S_312_Mar29_03.25.25.mrc,gctf/20S_312_Mar29_03.25.25.ctf,motioncor/20S_312_Mar29_03.25.25_DriftCorr.log,gctf/20S_312_Mar29_03.25.25_EPA.log,3.60506,1.06,3.55591,300.0,2.933072,3605.064697,2.62,113.16989099999999,10000.0,11.51,0.1,/home/viktor/Downloads/input/20S_312_Mar29_03.25.25/20S_312_Mar29_03.25.25.ctf:mrc,/home/viktor/Downloads/input/20S_312_Mar29_03.25.25/20S_312_Mar29_03.25.25.mrc,gctf/20S_312_Mar29_03.25.25_gctf.log,3555.906982,motioncor/20S_312_Mar29_03.25.25_DW.mrc,3.5804849999999995,0.049150000000000034
135,20S_311_Mar29_03.23.00,2017-12-15 15:28:38.289032,0.019657,11.120491000000001,2.384127,motioncor/20S_311_Mar29_03.23.00.mrc,gctf/20S_311_Mar29_03.23.00.ctf,motioncor/20S_311_Mar29_03.23.00_DriftCorr.log,gctf/20S_311_Mar29_03.23.00_EPA.log,3.8808,1.06,3.79537,300.0,2.880557,3880.797607,2.62,121.04066499999999,10000.0,11.12,0.1,/home/viktor/Downloads/input/20S_311_Mar29_03.23.00/20S_311_Mar29_03.23.00.ctf:mrc,/home/viktor/Downloads/input/20S_311_Mar29_03.23.00/20S_311_Mar29_03.23.00.mrc,gctf/20S_311_Mar29_03.23.00_gctf.log,3795.3732909999994,motioncor/20S_311_Mar29_03.23.00_DW.mrc,3.838085,0.08543000000000056
136,20S_309_Mar29_03.17.59,2017-12-15 15:29:08.759099,0.025663,14.779805999999999,2.6422630000000003,motioncor/20S_309_Mar29_03.17.59.mrc,gctf/20S_309_Mar29_03.17.59.ctf,motioncor/20S_309_Mar29_03.17.59_DriftCorr.log,gctf/20S_309_Mar29_03.17.59_EPA.log,4.4225200000000005,1.06,4.3184700000000005,300.0,2.973224,4422.517578,2.62,110.397057,10000.0,14.78,0.1,/home/viktor/Downloads/input/20S_309_Mar29_03.17.59/20S_309_Mar29_03.17.59.ctf:mrc,/home/viktor/Downloads/input/20S_309_Mar29_03.17.59/20S_309_Mar29_03.17.59.mrc,gctf/20S_309_Mar29_03.17.59_gctf.log,4318.474609000001,motioncor/20S_309_Mar29_03.17.59_DW.mrc,4.370495000000001,0.10404999999999998
137,20S_308_Mar29_03.15.35,2017-12-15 15:29:39.226552,0.037246,33.929649,2.8207009999999997,motioncor/20S_308_Mar29_03.15.35.mrc,gctf/20S_308_Mar29_03.15.35.ctf,motioncor/20S_308_Mar29_03.15.35_DriftCorr.log,gctf/20S_308_Mar29_03.15.35_EPA.log,4.6948599999999985,1.06,4.579619999999999,300.0,3.3517589999999995,4694.863281,2.62,92.227173,10000.0,33.93,0.1,/home/viktor/Downloads/input/20S_308_Mar29_03.15.35/20S_308_Mar29_03.15.35.ctf:mrc,/home/viktor/Downloads/input/20S_308_Mar29_03.15.35/20S_308_Mar29_03.15.35.mrc,gctf/20S_308_Mar29_03.15.35_gctf.log,4579.623047,motioncor/20S_308_Mar29_03.15.35_DW.mrc,4.6372399999999985,0.11523999999999912
138,20S_307_Mar29_03.13.10,2017-12-15 15:30:09.689056,0.032415,22.737474,2.9370380000000003,motioncor/20S_307_Mar29_03.13.10.mrc,gctf/20S_307_Mar29_03.13.10.ctf,motioncor/20S_307_Mar29_03.13.10_DriftCorr.log,gctf/20S_307_Mar29_03.13.10_EPA.log,4.92704,1.06,4.8596499999999985,300.0,3.096137,4927.035156,2.62,88.29836999999999,10000.0,22.74,0.1,/home/viktor/Downloads/input/20S_307_Mar29_03.13.10/20S_307_Mar29_03.13.10.ctf:mrc,/home/viktor/Downloads/input/20S_307_Mar29_03.13.10/20S_307_Mar29_03.13.10.mrc,gctf/20S_307_Mar29_03.13.10_gctf.log,4859.649414,motioncor/20S_307_Mar29_03.13.10_DW.mrc,4.893344999999999,0.0673900000000005
139,20S_306_Mar29_03.10.40,2017-12-15 15:30:40.156550,0.030292000000000003,3.881075,2.8959200000000003,motioncor/20S_306_Mar29_03.10.40.mrc,gctf/20S_306_Mar29_03.10.40.ctf,motioncor/20S_306_Mar29_03.10.40_DriftCorr.log,gctf/20S_306_Mar29_03.10.40_EPA.log,4.97806,1.06,4.89274,300.0,3.293313,4978.05957,2.62,83.452972,10000.0,3.88,0.1,/home/viktor/Downloads/input/20S_306_Mar29_03.10.40/20S_306_Mar29_03.10.40.ctf:mrc,/home/viktor/Downloads/input/20S_306_Mar29_03.10.40/20S_306_Mar29_03.10.40.mrc,gctf/20S_306_Mar29_03.10.40_gctf.log,4892.743164,motioncor/20S_306_Mar29_03.10.40_DW.mrc,4.9354,0.08532000000000027
140,20S_305_Mar29_03.08.16,2017-12-15 15:31:10.620643,0.0277,23.118176000000002,2.524044,motioncor/20S_305_Mar29_03.08.16.mrc,gctf/20S_305_Mar29_03.08.16.ctf,motioncor/20S_305_Mar29_03.08.16_DriftCorr.log,gctf/20S_305_Mar29_03.08.16_EPA.log,4.62994,1.06,4.49604,300.0,3.1916830000000003,4629.939453,2.62,92.43441800000001,10000.0,23.12,0.1,/home/viktor/Downloads/input/20S_305_Mar29_03.08.16/20S_305_Mar29_03.08.16.ctf:mrc,/home/viktor/Downloads/input/20S_305_Mar29_03.08.16/20S_305_Mar29_03.08.16.mrc,gctf/20S_305_Mar29_03.08.16_gctf.log,4496.043945,motioncor/20S_305_Mar29_03.08.16_DW.mrc,4.56299,0.13389999999999969
141,20S_304_Mar29_03.06.11,2017-12-15 15:31:41.086439,0.023898,16.979694,2.777417,motioncor/20S_304_Mar29_03.06.11.mrc,gctf/20S_304_Mar29_03.06.11.ctf,motioncor/20S_304_Mar29_03.06.11_DriftCorr.log,gctf/20S_304_Mar29_03.06.11_EPA.log,3.99336,1.06,3.9043,300.0,3.104989,3993.3632810000004,2.62,90.540962,10000.0,16.98,0.1,/home/viktor/Downloads/input/20S_304_Mar29_03.06.11/20S_304_Mar29_03.06.11.ctf:mrc,/home/viktor/Downloads/input/20S_304_Mar29_03.06.11/20S_304_Mar29_03.06.11.mrc,gctf/20S_304_Mar29_03.06.11_gctf.log,3904.295898,motioncor/20S_304_Mar29_03.06.11_DW.mrc,3.9488300000000005,0.08905999999999993
142,20S_303_Mar29_03.04.05,2017-12-15 15:32:12.020658,0.016663,16.893279999999997,2.6422630000000003,motioncor/20S_303_Mar29_03.04.05.mrc,gctf/20S_303_Mar29_03.04.05.ctf,motioncor/20S_303_Mar29_03.04.05_DriftCorr.log,gctf/20S_303_Mar29_03.04.05_EPA.log,3.39952,1.06,3.28044,300.0,2.668231,3399.522461,2.62,86.95043199999999,10000.0,16.89,0.1,/home/viktor/Downloads/input/20S_303_Mar29_03.04.05/20S_303_Mar29_03.04.05.ctf:mrc,/home/viktor/Downloads/input/20S_303_Mar29_03.04.05/20S_303_Mar29_03.04.05.mrc,gctf/20S_303_Mar29_03.04.05_gctf.log,3280.439453,motioncor/20S_303_Mar29_03.04.05_DW.mrc,3.33998,0.11907999999999985
143,20S_302_Mar29_03.02.00,2017-12-15 15:32:42.481645,0.010069,13.123879999999998,3.1027709999999997,motioncor/20S_302_Mar29_03.02.00.mrc,gctf/20S_302_Mar29_03.02.00.ctf,motioncor/20S_302_Mar29_03.02.00_DriftCorr.log,gctf/20S_302_Mar29_03.02.00_EPA.log,2.8620400000000004,1.06,2.7522,300.0,12.482413,2862.037598,2.62,95.40083299999999,10000.0,13.12,0.1,/home/viktor/Downloads/input/20S_302_Mar29_03.02.00/20S_302_Mar29_03.02.00.ctf:mrc,/home/viktor/Downloads/input/20S_302_Mar29_03.02.00/20S_302_Mar29_03.02.00.mrc,gctf/20S_302_Mar29_03.02.00_gctf.log,2752.199707,motioncor/20S_302_Mar29_03.02.00_DW.mrc,2.8071200000000003,0.10984000000000016
144,20S_301_Mar29_02.59.54,2017-12-15 15:33:12.950793,0.007070999999999999,20.393398,3.076402,motioncor/20S_301_Mar29_02.59.54.mrc,gctf/20S_301_Mar29_02.59.54.ctf,motioncor/20S_301_Mar29_02.59.54_DriftCorr.log,gctf/20S_301_Mar29_02.59.54_EPA.log,2.6341099999999997,1.06,2.53132,300.0,3.159185,2634.106934,2.62,85.72251899999999,10000.0,20.39,0.1,/home/viktor/Downloads/input/20S_301_Mar29_02.59.54/20S_301_Mar29_02.59.54.ctf:mrc,/home/viktor/Downloads/input/20S_301_Mar29_02.59.54/20S_301_Mar29_02.59.54.mrc,gctf/20S_301_Mar29_02.59.54_gctf.log,2531.32373,motioncor/20S_301_Mar29_02.59.54_DW.mrc,2.5827150000000003,0.10279000000000016
145,20S_300_Mar29_02.57.49,2017-12-15 15:33:43.394321,0.0014789999999999998,28.048977,3.022881,motioncor/20S_300_Mar29_02.57.49.mrc,gctf/20S_300_Mar29_02.57.49.ctf,motioncor/20S_300_Mar29_02.57.49_DriftCorr.log,gctf/20S_300_Mar29_02.57.49_EPA.log,2.43247,1.06,2.31265,300.0,12.701404,2432.468018,2.62,71.306702,10000.0,28.05,0.1,/home/viktor/Downloads/input/20S_300_Mar29_02.57.49/20S_300_Mar29_02.57.49.ctf:mrc,/home/viktor/Downloads/input/20S_300_Mar29_02.57.49/20S_300_Mar29_02.57.49.mrc,gctf/20S_300_Mar29_02.57.49_gctf.log,2312.6521,motioncor/20S_300_Mar29_02.57.49_DW.mrc,2.37256,0.11981999999999983
146,20S_299_Mar29_02.55.44,2017-12-15 15:34:13.847207,0.001849,10.620102000000001,2.9772990000000004,motioncor/20S_299_Mar29_02.55.44.mrc,gctf/20S_299_Mar29_02.55.44.ctf,motioncor/20S_299_Mar29_02.55.44_DriftCorr.log,gctf/20S_299_Mar29_02.55.44_EPA.log,2.31469,1.06,2.22093,300.0,12.701404,2314.690186,2.62,71.57713299999999,10000.0,10.62,0.1,/home/viktor/Downloads/input/20S_299_Mar29_02.55.44/20S_299_Mar29_02.55.44.ctf:mrc,/home/viktor/Downloads/input/20S_299_Mar29_02.55.44/20S_299_Mar29_02.55.44.mrc,gctf/20S_299_Mar29_02.55.44_gctf.log,2220.930908,motioncor/20S_299_Mar29_02.55.44_DW.mrc,2.26781,0.09376000000000052
147,20S_298_Mar29_02.53.38,2017-12-15 15:34:44.269093,0.0032259999999999997,50.097557,3.635046,motioncor/20S_298_Mar29_02.53.38.mrc,gctf/20S_298_Mar29_02.53.38.ctf,motioncor/20S_298_Mar29_02.53.38_DriftCorr.log,gctf/20S_298_Mar29_02.53.38_EPA.log,2.7307099999999997,1.06,2.7513099999999997,300.0,4.975807,2730.713623,2.62,81.99379,10000.0,50.1,0.1,/home/viktor/Downloads/input/20S_298_Mar29_02.53.38/20S_298_Mar29_02.53.38.ctf:mrc,/home/viktor/Downloads/input/20S_298_Mar29_02.53.38/20S_298_Mar29_02.53.38.mrc,gctf/20S_298_Mar29_02.53.38_gctf.log,2751.309814,motioncor/20S_298_Mar29_02.53.38_DW.mrc,2.7410099999999997,-0.02059999999999995
148,20S_297_Mar29_02.51.32,2017-12-15 15:35:14.731497,0.021594,10.563427,2.3531310000000003,motioncor/20S_297_Mar29_02.51.32.mrc,gctf/20S_297_Mar29_02.51.32.ctf,motioncor/20S_297_Mar29_02.51.32_DriftCorr.log,gctf/20S_297_Mar29_02.51.32_EPA.log,4.02359,1.06,3.8982900000000003,300.0,3.298314,4023.585693,2.62,72.550201,10000.0,10.56,0.1,/home/viktor/Downloads/input/20S_297_Mar29_02.51.32/20S_297_Mar29_02.51.32.ctf:mrc,/home/viktor/Downloads/input/20S_297_Mar29_02.51.32/20S_297_Mar29_02.51.32.mrc,gctf/20S_297_Mar29_02.51.32_gctf.log,3898.2937009999996,motioncor/20S_297_Mar29_02.51.32_DW.mrc,3.9609400000000003,0.12530000000000066
149,20S_293_Mar29_02.42.38,2017-12-15 15:35:45.196117,0.009797,19.290047,2.568823,motioncor/20S_293_Mar29_02.42.38.mrc,gctf/20S_293_Mar29_02.42.38.ctf,motioncor/20S_293_Mar29_02.42.38_DriftCorr.log,gctf/20S_293_Mar29_02.42.38_EPA.log,3.22179,1.06,3.15464,300.0,2.8959200000000003,3221.790771,2.62,60.181961,10000.0,19.29,0.1,/home/viktor/Downloads/input/20S_293_Mar29_02.42.38/20S_293_Mar29_02.42.38.ctf:mrc,/home/viktor/Downloads/input/20S_293_Mar29_02.42.38/20S_293_Mar29_02.42.38.mrc,gctf/20S_293_Mar29_02.42.38_gctf.log,3154.638916,motioncor/20S_293_Mar29_02.42.38_DW.mrc,3.188215,0.06715000000000028
150,20S_292_Mar29_02.40.13,2017-12-15 15:36:15.687048,0.014958,16.404114,2.708154,motioncor/20S_292_Mar29_02.40.13.mrc,gctf/20S_292_Mar29_02.40.13.ctf,motioncor/20S_292_Mar29_02.40.13_DriftCorr.log,gctf/20S_292_Mar29_02.40.13_EPA.log,3.68336,1.06,3.62145,300.0,2.947001,3683.359375,2.62,53.198330000000006,10000.0,16.4,0.1,/home/viktor/Downloads/input/20S_292_Mar29_02.40.13/20S_292_Mar29_02.40.13.ctf:mrc,/home/viktor/Downloads/input/20S_292_Mar29_02.40.13/20S_292_Mar29_02.40.13.mrc,gctf/20S_292_Mar29_02.40.13_gctf.log,3621.445801,motioncor/20S_292_Mar29_02.40.13_DW.mrc,3.6524050000000003,0.061910000000000125
151,20S_291_Mar29_02.37.49,2017-12-15 15:36:46.489896,0.017473,18.220509,2.822534,motioncor/20S_291_Mar29_02.37.49.mrc,gctf/20S_291_Mar29_02.37.49.ctf,motioncor/20S_291_Mar29_02.37.49_DriftCorr.log,gctf/20S_291_Mar29_02.37.49_EPA.log,4.02015,1.06,3.89034,300.0,3.0123990000000003,4020.146973,2.62,40.045193,10000.0,18.22,0.1,/home/viktor/Downloads/input/20S_291_Mar29_02.37.49/20S_291_Mar29_02.37.49.ctf:mrc,/home/viktor/Downloads/input/20S_291_Mar29_02.37.49/20S_291_Mar29_02.37.49.mrc,gctf/20S_291_Mar29_02.37.49_gctf.log,3890.3393549999996,motioncor/20S_291_Mar29_02.37.49_DW.mrc,3.955245,0.12980999999999998
152,20S_290_Mar29_02.35.23,2017-12-15 15:37:17.543623,0.022379,12.12833,2.309346,motioncor/20S_290_Mar29_02.35.23.mrc,gctf/20S_290_Mar29_02.35.23.ctf,motioncor/20S_290_Mar29_02.35.23_DriftCorr.log,gctf/20S_290_Mar29_02.35.23_EPA.log,4.28511,1.06,4.17141,300.0,2.9430080000000003,4285.111328,2.62,33.45895,10000.0,12.13,0.1,/home/viktor/Downloads/input/20S_290_Mar29_02.35.23/20S_290_Mar29_02.35.23.ctf:mrc,/home/viktor/Downloads/input/20S_290_Mar29_02.35.23/20S_290_Mar29_02.35.23.mrc,gctf/20S_290_Mar29_02.35.23_gctf.log,4171.410156,motioncor/20S_290_Mar29_02.35.23_DW.mrc,4.2282600000000015,0.11369999999999968
153,20S_288_Mar29_02.30.07,2017-12-15 15:37:48.520525,0.033694,89.633614,2.763282,motioncor/20S_288_Mar29_02.30.07.mrc,gctf/20S_288_Mar29_02.30.07.ctf,motioncor/20S_288_Mar29_02.30.07_DriftCorr.log,gctf/20S_288_Mar29_02.30.07_EPA.log,4.7230099999999995,1.06,4.9715,300.0,3.168402,4723.013184,2.62,139.56236299999998,10000.0,89.63,0.1,/home/viktor/Downloads/input/20S_288_Mar29_02.30.07/20S_288_Mar29_02.30.07.ctf:mrc,/home/viktor/Downloads/input/20S_288_Mar29_02.30.07/20S_288_Mar29_02.30.07.mrc,gctf/20S_288_Mar29_02.30.07_gctf.log,4971.498535,motioncor/20S_288_Mar29_02.30.07_DW.mrc,4.8472550000000005,-0.24848999999999946
154,20S_287_Mar29_02.27.42,2017-12-15 15:38:19.463417,0.034089,88.924171,3.006145,motioncor/20S_287_Mar29_02.27.42.mrc,gctf/20S_287_Mar29_02.27.42.ctf,motioncor/20S_287_Mar29_02.27.42_DriftCorr.log,gctf/20S_287_Mar29_02.27.42_EPA.log,4.88017,1.06,5.12845,300.0,3.102771,4880.171875,2.62,139.11625700000002,10000.0,88.92,0.1,/home/viktor/Downloads/input/20S_287_Mar29_02.27.42/20S_287_Mar29_02.27.42.ctf:mrc,/home/viktor/Downloads/input/20S_287_Mar29_02.27.42/20S_287_Mar29_02.27.42.mrc,gctf/20S_287_Mar29_02.27.42_gctf.log,5128.449219,motioncor/20S_287_Mar29_02.27.42_DW.mrc,5.0043099999999985,-0.2482800000000003
155,20S_286_Mar29_02.25.17,2017-12-15 15:38:50.457051,0.034273000000000005,89.734116,2.95502,motioncor/20S_286_Mar29_02.25.17.mrc,gctf/20S_286_Mar29_02.25.17.ctf,motioncor/20S_286_Mar29_02.25.17_DriftCorr.log,gctf/20S_286_Mar29_02.25.17_EPA.log,4.9272599999999995,1.06,5.15471,300.0,3.333753,4927.26416,2.62,128.117828,10000.0,89.73,0.1,/home/viktor/Downloads/input/20S_286_Mar29_02.25.17/20S_286_Mar29_02.25.17.ctf:mrc,/home/viktor/Downloads/input/20S_286_Mar29_02.25.17/20S_286_Mar29_02.25.17.mrc,gctf/20S_286_Mar29_02.25.17_gctf.log,5154.708496,motioncor/20S_286_Mar29_02.25.17_DW.mrc,5.040985000000001,-0.2274499999999993
156,20S_285_Mar29_02.22.53,2017-12-15 15:39:20.932774,0.034823,86.667419,2.8959200000000003,motioncor/20S_285_Mar29_02.22.53.mrc,gctf/20S_285_Mar29_02.22.53.ctf,motioncor/20S_285_Mar29_02.22.53_DriftCorr.log,gctf/20S_285_Mar29_02.22.53_EPA.log,4.4363100000000015,1.06,4.71704,300.0,3.328644,4436.306640999999,2.62,131.618805,10000.0,86.67,0.1,/home/viktor/Downloads/input/20S_285_Mar29_02.22.53/20S_285_Mar29_02.22.53.ctf:mrc,/home/viktor/Downloads/input/20S_285_Mar29_02.22.53/20S_285_Mar29_02.22.53.mrc,gctf/20S_285_Mar29_02.22.53_gctf.log,4717.042969,motioncor/20S_285_Mar29_02.22.53_DW.mrc,4.576675,-0.2807299999999993
157,20S_284_Mar29_02.20.28,2017-12-15 15:39:51.396851,0.02411,4.250755000000001,2.831734,motioncor/20S_284_Mar29_02.20.28.mrc,gctf/20S_284_Mar29_02.20.28.ctf,motioncor/20S_284_Mar29_02.20.28_DriftCorr.log,gctf/20S_284_Mar29_02.20.28_EPA.log,3.9374,1.06,3.6952199999999995,300.0,2.921237,3937.404297,2.62,125.544472,10000.0,4.25,0.1,/home/viktor/Downloads/input/20S_284_Mar29_02.20.28/20S_284_Mar29_02.20.28.ctf:mrc,/home/viktor/Downloads/input/20S_284_Mar29_02.20.28/20S_284_Mar29_02.20.28.mrc,gctf/20S_284_Mar29_02.20.28_gctf.log,3695.2246090000003,motioncor/20S_284_Mar29_02.20.28_DW.mrc,3.8163099999999996,0.2421800000000003
158,20S_283_Mar29_02.18.23,2017-12-15 15:40:21.906903,0.016574000000000002,2.8488849999999997,3.08953,motioncor/20S_283_Mar29_02.18.23.mrc,gctf/20S_283_Mar29_02.18.23.ctf,motioncor/20S_283_Mar29_02.18.23_DriftCorr.log,gctf/20S_283_Mar29_02.18.23_EPA.log,3.17429,1.06,2.9055,300.0,3.266075,3174.290283,2.62,139.883682,10000.0,2.85,0.1,/home/viktor/Downloads/input/20S_283_Mar29_02.18.23/20S_283_Mar29_02.18.23.ctf:mrc,/home/viktor/Downloads/input/20S_283_Mar29_02.18.23/20S_283_Mar29_02.18.23.mrc,gctf/20S_283_Mar29_02.18.23_gctf.log,2905.49585,motioncor/20S_283_Mar29_02.18.23_DW.mrc,3.039895,0.2687900000000001
159,20S_282_Mar29_02.15.50,2017-12-15 15:40:52.378594,0.010617,4.313358999999999,2.807938,motioncor/20S_282_Mar29_02.15.50.mrc,gctf/20S_282_Mar29_02.15.50.ctf,motioncor/20S_282_Mar29_02.15.50_DriftCorr.log,gctf/20S_282_Mar29_02.15.50_EPA.log,2.66303,1.06,2.44979,300.0,3.0144900000000003,2663.033936,2.62,137.585449,10000.0,4.31,0.1,/home/viktor/Downloads/input/20S_282_Mar29_02.15.50/20S_282_Mar29_02.15.50.ctf:mrc,/home/viktor/Downloads/input/20S_282_Mar29_02.15.50/20S_282_Mar29_02.15.50.mrc,gctf/20S_282_Mar29_02.15.50_gctf.log,2449.793701,motioncor/20S_282_Mar29_02.15.50_DW.mrc,2.55641,0.21323999999999987
160,20S_281_Mar29_02.13.44,2017-12-15 15:41:22.836083,0.007689,8.431028,3.098345,motioncor/20S_281_Mar29_02.13.44.mrc,gctf/20S_281_Mar29_02.13.44.ctf,motioncor/20S_281_Mar29_02.13.44_DriftCorr.log,gctf/20S_281_Mar29_02.13.44_EPA.log,2.5494,1.06,2.27266,300.0,3.44479,2549.404785,2.62,127.40846299999998,10000.0,8.43,0.1,/home/viktor/Downloads/input/20S_281_Mar29_02.13.44/20S_281_Mar29_02.13.44.ctf:mrc,/home/viktor/Downloads/input/20S_281_Mar29_02.13.44/20S_281_Mar29_02.13.44.mrc,gctf/20S_281_Mar29_02.13.44_gctf.log,2272.6567379999997,motioncor/20S_281_Mar29_02.13.44_DW.mrc,2.41103,0.2767400000000002
161,20S_280_Mar29_02.11.39,2017-12-15 15:41:53.289225,0.006878,1.52243,3.080766,motioncor/20S_280_Mar29_02.11.39.mrc,gctf/20S_280_Mar29_02.11.39.ctf,motioncor/20S_280_Mar29_02.11.39_DriftCorr.log,gctf/20S_280_Mar29_02.11.39_EPA.log,2.47677,1.06,2.2261100000000003,300.0,3.587019,2476.7734379999997,2.62,131.04411299999998,10000.0,1.52,0.1,/home/viktor/Downloads/input/20S_280_Mar29_02.11.39/20S_280_Mar29_02.11.39.ctf:mrc,/home/viktor/Downloads/input/20S_280_Mar29_02.11.39/20S_280_Mar29_02.11.39.mrc,gctf/20S_280_Mar29_02.11.39_gctf.log,2226.110352,motioncor/20S_280_Mar29_02.11.39_DW.mrc,2.35144,0.2506599999999999
162,20S_279_Mar29_02.09.33,2017-12-15 15:42:23.716585,0.00525,81.38310200000001,3.725454,motioncor/20S_279_Mar29_02.09.33.mrc,gctf/20S_279_Mar29_02.09.33.ctf,motioncor/20S_279_Mar29_02.09.33_DriftCorr.log,gctf/20S_279_Mar29_02.09.33_EPA.log,2.41425,1.06,2.6956100000000003,300.0,8.722650999999999,2414.246338,2.62,130.60919199999998,10000.0,81.38,0.1,/home/viktor/Downloads/input/20S_279_Mar29_02.09.33/20S_279_Mar29_02.09.33.ctf:mrc,/home/viktor/Downloads/input/20S_279_Mar29_02.09.33/20S_279_Mar29_02.09.33.mrc,gctf/20S_279_Mar29_02.09.33_gctf.log,2695.614014,motioncor/20S_279_Mar29_02.09.33_DW.mrc,2.55493,-0.2813600000000003
163,20S_278_Mar29_02.07.27,2017-12-15 15:42:54.188056,0.008456,6.228706,3.5693339999999996,motioncor/20S_278_Mar29_02.07.27.mrc,gctf/20S_278_Mar29_02.07.27.ctf,motioncor/20S_278_Mar29_02.07.27_DriftCorr.log,gctf/20S_278_Mar29_02.07.27_EPA.log,3.19449,1.06,2.9465700000000004,300.0,3.668818,3194.488037,2.62,128.870422,10000.0,6.23,0.1,/home/viktor/Downloads/input/20S_278_Mar29_02.07.27/20S_278_Mar29_02.07.27.ctf:mrc,/home/viktor/Downloads/input/20S_278_Mar29_02.07.27/20S_278_Mar29_02.07.27.mrc,gctf/20S_278_Mar29_02.07.27_gctf.log,2946.56665,motioncor/20S_278_Mar29_02.07.27_DW.mrc,3.07053,0.24791999999999925
