micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Phase_shift,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
20S_070_Mar28_18.15.42,2017-12-15 17:22:12.651621,0.038059,12.511461,2.681407,motioncor/20S_070_Mar28_18.15.42.mrc,gctf/20S_070_Mar28_18.15.42.ctf,motioncor/20S_070_Mar28_18.15.42_DriftCorr.log,gctf/20S_070_Mar28_18.15.42_EPA.log,5.08311,1.060000,4.96345,300.000000,0.6444444444444445,2.8207009999999997,5083.105469,2.620000,116.003487,10000.000000,12.51,0.100000,/home/viktor/Downloads/input/20S_070_Mar28_18.15.42/20S_070_Mar28_18.15.42.ctf:mrc,/home/viktor/Downloads/input/20S_070_Mar28_18.15.42/20S_070_Mar28_18.15.42.mrc,gctf/20S_070_Mar28_18.15.42_gctf.log,4963.447266,motioncor/20S_070_Mar28_18.15.42_DW.mrc,5.02328,0.11965999999999966
20S_069_Mar28_18.13.21,2017-12-15 17:22:43.444006,0.036985,6.321648,2.738890,motioncor/20S_069_Mar28_18.13.21.mrc,gctf/20S_069_Mar28_18.13.21.ctf,motioncor/20S_069_Mar28_18.13.21_DriftCorr.log,gctf/20S_069_Mar28_18.13.21_EPA.log,5.28172,1.060000,5.17979,300.000000,0.5987222222222222,2.959046,5281.719727,2.620000,107.766296,10000.000000,6.32,0.100000,/home/viktor/Downloads/input/20S_069_Mar28_18.13.21/20S_069_Mar28_18.13.21.ctf:mrc,/home/viktor/Downloads/input/20S_069_Mar28_18.13.21/20S_069_Mar28_18.13.21.mrc,gctf/20S_069_Mar28_18.13.21_gctf.log,5179.791992,motioncor/20S_069_Mar28_18.13.21_DW.mrc,5.230755,0.1019300000000003
20S_068_Mar28_18.11.00,2017-12-15 17:23:14.551297,0.036586,15.408363,2.605807,motioncor/20S_068_Mar28_18.11.00.mrc,gctf/20S_068_Mar28_18.11.00.ctf,motioncor/20S_068_Mar28_18.11.00_DriftCorr.log,gctf/20S_068_Mar28_18.11.00_EPA.log,5.65721,1.060000,5.56292,300.000000,0.6251666666666666,3.217689,5657.209961,2.620000,112.527817,10000.000000,15.41,0.100000,/home/viktor/Downloads/input/20S_068_Mar28_18.11.00/20S_068_Mar28_18.11.00.ctf:mrc,/home/viktor/Downloads/input/20S_068_Mar28_18.11.00/20S_068_Mar28_18.11.00.mrc,gctf/20S_068_Mar28_18.11.00_gctf.log,5562.916016,motioncor/20S_068_Mar28_18.11.00_DW.mrc,5.6100650000000005,0.09428999999999998
20S_067_Mar28_18.08.39,2017-12-15 17:23:45.463192,0.034671,21.433893,3.111662,motioncor/20S_067_Mar28_18.08.39.mrc,gctf/20S_067_Mar28_18.08.39.ctf,motioncor/20S_067_Mar28_18.08.39_DriftCorr.log,gctf/20S_067_Mar28_18.08.39_EPA.log,5.63117,1.060000,5.50858,300.000000,0.6277777777777778,3.273459,5631.166992,2.620000,112.995750,10000.000000,21.43,0.100000,/home/viktor/Downloads/input/20S_067_Mar28_18.08.39/20S_067_Mar28_18.08.39.ctf:mrc,/home/viktor/Downloads/input/20S_067_Mar28_18.08.39/20S_067_Mar28_18.08.39.mrc,gctf/20S_067_Mar28_18.08.39_gctf.log,5508.579102,motioncor/20S_067_Mar28_18.08.39_DW.mrc,5.569875,0.12258999999999975
20S_066_Mar28_18.06.18,2017-12-15 17:24:16.501687,0.039102,11.320534,2.839137,motioncor/20S_066_Mar28_18.06.18.mrc,gctf/20S_066_Mar28_18.06.18.ctf,motioncor/20S_066_Mar28_18.06.18_DriftCorr.log,gctf/20S_066_Mar28_18.06.18_EPA.log,5.15184,1.060000,5.0286800000000005,300.000000,0.5920555555555556,3.004066,5151.839844,2.620000,106.569244,10000.000000,11.32,0.100000,/home/viktor/Downloads/input/20S_066_Mar28_18.06.18/20S_066_Mar28_18.06.18.ctf:mrc,/home/viktor/Downloads/input/20S_066_Mar28_18.06.18/20S_066_Mar28_18.06.18.mrc,gctf/20S_066_Mar28_18.06.18_gctf.log,5028.683594,motioncor/20S_066_Mar28_18.06.18_DW.mrc,5.09026,0.12315999999999949
20S_065_Mar28_18.03.58,2017-12-15 17:24:47.451330,0.032590,19.947868,2.522578,motioncor/20S_065_Mar28_18.03.58.mrc,gctf/20S_065_Mar28_18.03.58.ctf,motioncor/20S_065_Mar28_18.03.58_DriftCorr.log,gctf/20S_065_Mar28_18.03.58_EPA.log,4.74374,1.060000,4.62967,300.000000,0.6210555555555556,3.412317,4743.737793,2.620000,111.789597,10000.000000,19.95,0.100000,/home/viktor/Downloads/input/20S_065_Mar28_18.03.58/20S_065_Mar28_18.03.58.ctf:mrc,/home/viktor/Downloads/input/20S_065_Mar28_18.03.58/20S_065_Mar28_18.03.58.mrc,gctf/20S_065_Mar28_18.03.58_gctf.log,4629.674316,motioncor/20S_065_Mar28_18.03.58_DW.mrc,4.686705,0.1140699999999999
20S_064_Mar28_18.01.37,2017-12-15 17:25:17.992979,0.024532,6.229652,2.780973,motioncor/20S_064_Mar28_18.01.37.mrc,gctf/20S_064_Mar28_18.01.37.ctf,motioncor/20S_064_Mar28_18.01.37_DriftCorr.log,gctf/20S_064_Mar28_18.01.37_EPA.log,4.29367,1.060000,4.2242,300.000000,0.6063888888888889,2.874838,4293.670410,2.620000,109.149918,10000.000000,6.23,0.100000,/home/viktor/Downloads/input/20S_064_Mar28_18.01.37/20S_064_Mar28_18.01.37.ctf:mrc,/home/viktor/Downloads/input/20S_064_Mar28_18.01.37/20S_064_Mar28_18.01.37.mrc,gctf/20S_064_Mar28_18.01.37_gctf.log,4224.198730,motioncor/20S_064_Mar28_18.01.37_DW.mrc,4.258934999999999,0.06946999999999992
20S_063_Mar28_17.59.16,2017-12-15 17:25:48.551205,0.042503,19.422722,2.979342,motioncor/20S_063_Mar28_17.59.16.mrc,gctf/20S_063_Mar28_17.59.16.ctf,motioncor/20S_063_Mar28_17.59.16_DriftCorr.log,gctf/20S_063_Mar28_17.59.16_EPA.log,5.575270000000001,1.060000,5.41356,300.000000,0.5582222222222223,3.134112,5575.266113,2.620000,100.483345,10000.000000,19.42,0.100000,/home/viktor/Downloads/input/20S_063_Mar28_17.59.16/20S_063_Mar28_17.59.16.ctf:mrc,/home/viktor/Downloads/input/20S_063_Mar28_17.59.16/20S_063_Mar28_17.59.16.mrc,gctf/20S_063_Mar28_17.59.16_gctf.log,5413.561035,motioncor/20S_063_Mar28_17.59.16_DW.mrc,5.494415000000001,0.16171000000000024
20S_062_Mar28_17.57.03,2017-12-15 17:26:19.086095,0.028533,13.282764,2.713229,motioncor/20S_062_Mar28_17.57.03.mrc,gctf/20S_062_Mar28_17.57.03.ctf,motioncor/20S_062_Mar28_17.57.03_DriftCorr.log,gctf/20S_062_Mar28_17.57.03_EPA.log,5.333270000000001,1.060000,5.2167200000000005,300.000000,0.5143888888888889,3.300821,5333.271484,2.620000,92.589027,10000.000000,13.28,0.100000,/home/viktor/Downloads/input/20S_062_Mar28_17.57.03/20S_062_Mar28_17.57.03.ctf:mrc,/home/viktor/Downloads/input/20S_062_Mar28_17.57.03/20S_062_Mar28_17.57.03.mrc,gctf/20S_062_Mar28_17.57.03_gctf.log,5216.724609,motioncor/20S_062_Mar28_17.57.03_DW.mrc,5.2749950000000005,0.11655000000000015
20S_061_Mar28_17.54.42,2017-12-15 17:26:49.584426,0.028315,14.273458,2.365948,motioncor/20S_061_Mar28_17.54.42.mrc,gctf/20S_061_Mar28_17.54.42.ctf,motioncor/20S_061_Mar28_17.54.42_DriftCorr.log,gctf/20S_061_Mar28_17.54.42_EPA.log,5.55915,1.060000,5.410819999999999,300.000000,0.6055555555555555,2.989594,5559.149414,2.620000,108.995995,10000.000000,14.27,0.100000,/home/viktor/Downloads/input/20S_061_Mar28_17.54.42/20S_061_Mar28_17.54.42.ctf:mrc,/home/viktor/Downloads/input/20S_061_Mar28_17.54.42/20S_061_Mar28_17.54.42.mrc,gctf/20S_061_Mar28_17.54.42_gctf.log,5410.823242,motioncor/20S_061_Mar28_17.54.42_DW.mrc,5.484985,0.14833000000000052
20S_060_Mar28_17.52.20,2017-12-15 17:27:20.049802,0.048762,16.526054,2.955020,motioncor/20S_060_Mar28_17.52.20.mrc,gctf/20S_060_Mar28_17.52.20.ctf,motioncor/20S_060_Mar28_17.52.20_DriftCorr.log,gctf/20S_060_Mar28_17.52.20_EPA.log,5.55037,1.060000,5.42375,300.000000,0.4943888888888889,3.1637869999999997,5550.374023,2.620000,88.991867,10000.000000,16.53,0.100000,/home/viktor/Downloads/input/20S_060_Mar28_17.52.20/20S_060_Mar28_17.52.20.ctf:mrc,/home/viktor/Downloads/input/20S_060_Mar28_17.52.20/20S_060_Mar28_17.52.20.mrc,gctf/20S_060_Mar28_17.52.20_gctf.log,5423.754883,motioncor/20S_060_Mar28_17.52.20_DW.mrc,5.48706,0.12661999999999995
20S_059_Mar28_17.50.00,2017-12-15 17:27:50.515684,0.047100,22.944595,2.668231,motioncor/20S_059_Mar28_17.50.00.mrc,gctf/20S_059_Mar28_17.50.00.ctf,motioncor/20S_059_Mar28_17.50.00_DriftCorr.log,gctf/20S_059_Mar28_17.50.00_EPA.log,5.4005600000000005,1.060000,5.29251,300.000000,0.4453888888888889,2.747552,5400.561523,2.620000,80.165405,10000.000000,22.94,0.100000,/home/viktor/Downloads/input/20S_059_Mar28_17.50.00/20S_059_Mar28_17.50.00.ctf:mrc,/home/viktor/Downloads/input/20S_059_Mar28_17.50.00/20S_059_Mar28_17.50.00.mrc,gctf/20S_059_Mar28_17.50.00_gctf.log,5292.507812,motioncor/20S_059_Mar28_17.50.00_DW.mrc,5.346535,0.10805000000000042
20S_058_Mar28_17.47.39,2017-12-15 17:28:20.986855,0.035008,22.001976,2.987538,motioncor/20S_058_Mar28_17.47.39.mrc,gctf/20S_058_Mar28_17.47.39.ctf,motioncor/20S_058_Mar28_17.47.39_DriftCorr.log,gctf/20S_058_Mar28_17.47.39_EPA.log,5.032430000000001,1.060000,4.90031,300.000000,0.5243333333333333,3.122847,5032.426270,2.620000,94.379906,10000.000000,22.0,0.100000,/home/viktor/Downloads/input/20S_058_Mar28_17.47.39/20S_058_Mar28_17.47.39.ctf:mrc,/home/viktor/Downloads/input/20S_058_Mar28_17.47.39/20S_058_Mar28_17.47.39.mrc,gctf/20S_058_Mar28_17.47.39_gctf.log,4900.309082,motioncor/20S_058_Mar28_17.47.39_DW.mrc,4.96637,0.13212000000000046
20S_057_Mar28_17.45.18,2017-12-15 17:28:51.460310,0.034576,16.372559,2.402588,motioncor/20S_057_Mar28_17.45.18.mrc,gctf/20S_057_Mar28_17.45.18.ctf,motioncor/20S_057_Mar28_17.45.18_DriftCorr.log,gctf/20S_057_Mar28_17.45.18_EPA.log,5.11899,1.060000,4.96804,300.000000,0.522611111111111,3.131853,5118.985840,2.620000,94.072617,10000.000000,16.37,0.100000,/home/viktor/Downloads/input/20S_057_Mar28_17.45.18/20S_057_Mar28_17.45.18.ctf:mrc,/home/viktor/Downloads/input/20S_057_Mar28_17.45.18/20S_057_Mar28_17.45.18.mrc,gctf/20S_057_Mar28_17.45.18_gctf.log,4968.035645,motioncor/20S_057_Mar28_17.45.18_DW.mrc,5.043514999999999,0.15094999999999992
20S_056_Mar28_17.42.56,2017-12-15 17:29:22.324104,0.034992,14.996061,2.309346,motioncor/20S_056_Mar28_17.42.56.mrc,gctf/20S_056_Mar28_17.42.56.ctf,motioncor/20S_056_Mar28_17.42.56_DriftCorr.log,gctf/20S_056_Mar28_17.42.56_EPA.log,5.25418,1.060000,5.13803,300.000000,0.45644444444444443,3.006145,5254.184082,2.620000,82.158646,10000.000000,15.0,0.100000,/home/viktor/Downloads/input/20S_056_Mar28_17.42.56/20S_056_Mar28_17.42.56.ctf:mrc,/home/viktor/Downloads/input/20S_056_Mar28_17.42.56/20S_056_Mar28_17.42.56.mrc,gctf/20S_056_Mar28_17.42.56_gctf.log,5138.032715,motioncor/20S_056_Mar28_17.42.56_DW.mrc,5.196104999999999,0.1161500000000002
20S_055_Mar28_17.40.35,2017-12-15 17:29:53.079277,0.038565,18.152010,2.857816,motioncor/20S_055_Mar28_17.40.35.mrc,gctf/20S_055_Mar28_17.40.35.ctf,motioncor/20S_055_Mar28_17.40.35_DriftCorr.log,gctf/20S_055_Mar28_17.40.35_EPA.log,5.71519,1.060000,5.58281,300.000000,0.5161666666666667,2.945003,5715.187500,2.620000,92.908493,10000.000000,18.15,0.100000,/home/viktor/Downloads/input/20S_055_Mar28_17.40.35/20S_055_Mar28_17.40.35.ctf:mrc,/home/viktor/Downloads/input/20S_055_Mar28_17.40.35/20S_055_Mar28_17.40.35.mrc,gctf/20S_055_Mar28_17.40.35_gctf.log,5582.808594,motioncor/20S_055_Mar28_17.40.35_DW.mrc,5.649,0.1323799999999995
20S_054_Mar28_17.38.14,2017-12-15 17:30:24.247755,0.037167,22.683723,2.496483,motioncor/20S_054_Mar28_17.38.14.mrc,gctf/20S_054_Mar28_17.38.14.ctf,motioncor/20S_054_Mar28_17.38.14_DriftCorr.log,gctf/20S_054_Mar28_17.38.14_EPA.log,5.7064200000000005,1.060000,5.56342,300.000000,0.48866666666666664,2.7934919999999996,5706.420410,2.620000,87.963516,10000.000000,22.68,0.100000,/home/viktor/Downloads/input/20S_054_Mar28_17.38.14/20S_054_Mar28_17.38.14.ctf:mrc,/home/viktor/Downloads/input/20S_054_Mar28_17.38.14/20S_054_Mar28_17.38.14.mrc,gctf/20S_054_Mar28_17.38.14_gctf.log,5563.424316,motioncor/20S_054_Mar28_17.38.14_DW.mrc,5.63492,0.14300000000000068
20S_053_Mar28_17.35.54,2017-12-15 17:30:55.212769,0.037030,20.174093,2.437643,motioncor/20S_053_Mar28_17.35.54.mrc,gctf/20S_053_Mar28_17.35.54.ctf,motioncor/20S_053_Mar28_17.35.54_DriftCorr.log,gctf/20S_053_Mar28_17.35.54_EPA.log,5.10274,1.060000,4.97314,300.000000,0.40822222222222226,2.840994,5102.739746,2.620000,73.477074,10000.000000,20.17,0.100000,/home/viktor/Downloads/input/20S_053_Mar28_17.35.54/20S_053_Mar28_17.35.54.ctf:mrc,/home/viktor/Downloads/input/20S_053_Mar28_17.35.54/20S_053_Mar28_17.35.54.mrc,gctf/20S_053_Mar28_17.35.54_gctf.log,4973.137207,motioncor/20S_053_Mar28_17.35.54_DW.mrc,5.037940000000001,0.12959999999999994
20S_052_Mar28_17.33.32,2017-12-15 17:31:25.698043,0.030206,16.302761,2.309346,motioncor/20S_052_Mar28_17.33.32.mrc,gctf/20S_052_Mar28_17.33.32.ctf,motioncor/20S_052_Mar28_17.33.32_DriftCorr.log,gctf/20S_052_Mar28_17.33.32_EPA.log,4.885479999999999,1.060000,4.76255,300.000000,0.418,3.054768,4885.478027,2.620000,75.238716,10000.000000,16.3,0.100000,/home/viktor/Downloads/input/20S_052_Mar28_17.33.32/20S_052_Mar28_17.33.32.ctf:mrc,/home/viktor/Downloads/input/20S_052_Mar28_17.33.32/20S_052_Mar28_17.33.32.mrc,gctf/20S_052_Mar28_17.33.32_gctf.log,4762.553223,motioncor/20S_052_Mar28_17.33.32_DW.mrc,4.824014999999999,0.12292999999999932
20S_051_Mar28_17.31.12,2017-12-15 17:31:56.176178,0.027284,24.204414,3.145460,motioncor/20S_051_Mar28_17.31.12.mrc,gctf/20S_051_Mar28_17.31.12.ctf,motioncor/20S_051_Mar28_17.31.12_DriftCorr.log,gctf/20S_051_Mar28_17.31.12_EPA.log,4.693569999999999,1.060000,4.5568100000000005,300.000000,0.4132777777777778,3.3033309999999996,4693.565918,2.620000,74.386993,10000.000000,24.2,0.100000,/home/viktor/Downloads/input/20S_051_Mar28_17.31.12/20S_051_Mar28_17.31.12.ctf:mrc,/home/viktor/Downloads/input/20S_051_Mar28_17.31.12/20S_051_Mar28_17.31.12.mrc,gctf/20S_051_Mar28_17.31.12_gctf.log,4556.810059,motioncor/20S_051_Mar28_17.31.12_DW.mrc,4.625190000000001,0.13675999999999888
20S_050_Mar28_17.28.50,2017-12-15 17:32:26.710908,0.043218,19.950783,2.495049,motioncor/20S_050_Mar28_17.28.50.mrc,gctf/20S_050_Mar28_17.28.50.ctf,motioncor/20S_050_Mar28_17.28.50_DriftCorr.log,gctf/20S_050_Mar28_17.28.50_EPA.log,5.58701,1.060000,5.39708,300.000000,0.3701111111111111,3.022881,5587.012695,2.620000,66.621536,10000.000000,19.95,0.100000,/home/viktor/Downloads/input/20S_050_Mar28_17.28.50/20S_050_Mar28_17.28.50.ctf:mrc,/home/viktor/Downloads/input/20S_050_Mar28_17.28.50/20S_050_Mar28_17.28.50.mrc,gctf/20S_050_Mar28_17.28.50_gctf.log,5397.082031,motioncor/20S_050_Mar28_17.28.50_DW.mrc,5.492045,0.18993000000000038
20S_049_Mar28_17.26.37,2017-12-15 17:32:57.234894,0.033199,8.961358,2.865356,motioncor/20S_049_Mar28_17.26.37.mrc,gctf/20S_049_Mar28_17.26.37.ctf,motioncor/20S_049_Mar28_17.26.37_DriftCorr.log,gctf/20S_049_Mar28_17.26.37_EPA.log,5.57185,1.060000,5.434159999999999,300.000000,0.3821111111111111,3.085142,5571.852539,2.620000,68.776794,10000.000000,8.96,0.100000,/home/viktor/Downloads/input/20S_049_Mar28_17.26.37/20S_049_Mar28_17.26.37.ctf:mrc,/home/viktor/Downloads/input/20S_049_Mar28_17.26.37/20S_049_Mar28_17.26.37.mrc,gctf/20S_049_Mar28_17.26.37_gctf.log,5434.161133,motioncor/20S_049_Mar28_17.26.37_DW.mrc,5.503005,0.13769000000000098
20S_048_Mar28_17.24.15,2017-12-15 17:33:27.707315,0.030319,20.238037,2.806124,motioncor/20S_048_Mar28_17.24.15.mrc,gctf/20S_048_Mar28_17.24.15.ctf,motioncor/20S_048_Mar28_17.24.15_DriftCorr.log,gctf/20S_048_Mar28_17.24.15_EPA.log,5.456510000000001,1.060000,5.3241700000000005,300.000000,0.34600000000000003,2.9251720000000003,5456.508789,2.620000,62.275375,10000.000000,20.24,0.100000,/home/viktor/Downloads/input/20S_048_Mar28_17.24.15/20S_048_Mar28_17.24.15.ctf:mrc,/home/viktor/Downloads/input/20S_048_Mar28_17.24.15/20S_048_Mar28_17.24.15.mrc,gctf/20S_048_Mar28_17.24.15_gctf.log,5324.169922,motioncor/20S_048_Mar28_17.24.15_DW.mrc,5.39034,0.13234000000000012
20S_047_Mar28_17.21.54,2017-12-15 17:33:58.173810,0.027293,22.194628,2.806124,motioncor/20S_047_Mar28_17.21.54.mrc,gctf/20S_047_Mar28_17.21.54.ctf,motioncor/20S_047_Mar28_17.21.54_DriftCorr.log,gctf/20S_047_Mar28_17.21.54_EPA.log,5.64399,1.060000,5.52129,300.000000,0.2972222222222222,3.261171,5643.994141,2.620000,53.504730,10000.000000,22.19,0.100000,/home/viktor/Downloads/input/20S_047_Mar28_17.21.54/20S_047_Mar28_17.21.54.ctf:mrc,/home/viktor/Downloads/input/20S_047_Mar28_17.21.54/20S_047_Mar28_17.21.54.mrc,gctf/20S_047_Mar28_17.21.54_gctf.log,5521.292969,motioncor/20S_047_Mar28_17.21.54_DW.mrc,5.58264,0.12270000000000003
20S_046_Mar28_17.19.32,2017-12-15 17:34:28.641815,0.029566,27.019547,2.901723,motioncor/20S_046_Mar28_17.19.32.mrc,gctf/20S_046_Mar28_17.19.32.ctf,motioncor/20S_046_Mar28_17.19.32_DriftCorr.log,gctf/20S_046_Mar28_17.19.32_EPA.log,5.79438,1.060000,5.65792,300.000000,0.2758333333333333,3.039804,5794.381348,2.620000,49.652542,10000.000000,27.02,0.100000,/home/viktor/Downloads/input/20S_046_Mar28_17.19.32/20S_046_Mar28_17.19.32.ctf:mrc,/home/viktor/Downloads/input/20S_046_Mar28_17.19.32/20S_046_Mar28_17.19.32.mrc,gctf/20S_046_Mar28_17.19.32_gctf.log,5657.924316,motioncor/20S_046_Mar28_17.19.32_DW.mrc,5.72615,0.13646000000000047
20S_045_Mar28_17.17.12,2017-12-15 17:34:59.112388,0.051642,28.291958,2.621533,motioncor/20S_045_Mar28_17.17.12.mrc,gctf/20S_045_Mar28_17.17.12.ctf,motioncor/20S_045_Mar28_17.17.12_DriftCorr.log,gctf/20S_045_Mar28_17.17.12_EPA.log,5.65794,1.060000,5.51177,300.000000,0.26066666666666666,3.098345,5657.938477,2.620000,46.922642,10000.000000,28.29,0.100000,/home/viktor/Downloads/input/20S_045_Mar28_17.17.12/20S_045_Mar28_17.17.12.ctf:mrc,/home/viktor/Downloads/input/20S_045_Mar28_17.17.12/20S_045_Mar28_17.17.12.mrc,gctf/20S_045_Mar28_17.17.12_gctf.log,5511.765625,motioncor/20S_045_Mar28_17.17.12_DW.mrc,5.584854999999999,0.1461699999999997
20S_044_Mar28_17.14.50,2017-12-15 17:35:30.108852,0.035278,16.237993,2.817043,motioncor/20S_044_Mar28_17.14.50.mrc,gctf/20S_044_Mar28_17.14.50.ctf,motioncor/20S_044_Mar28_17.14.50_DriftCorr.log,gctf/20S_044_Mar28_17.14.50_EPA.log,5.26968,1.060000,5.09792,300.000000,0.26622222222222225,3.065547,5269.683594,2.620000,47.917248,10000.000000,16.24,0.100000,/home/viktor/Downloads/input/20S_044_Mar28_17.14.50/20S_044_Mar28_17.14.50.ctf:mrc,/home/viktor/Downloads/input/20S_044_Mar28_17.14.50/20S_044_Mar28_17.14.50.mrc,gctf/20S_044_Mar28_17.14.50_gctf.log,5097.920898,motioncor/20S_044_Mar28_17.14.50_DW.mrc,5.1838,0.1717599999999999
20S_043_Mar28_17.12.29,2017-12-15 17:36:01.276110,0.036535,16.525236,2.477969,motioncor/20S_043_Mar28_17.12.29.mrc,gctf/20S_043_Mar28_17.12.29.ctf,motioncor/20S_043_Mar28_17.12.29_DriftCorr.log,gctf/20S_043_Mar28_17.12.29_EPA.log,5.135140000000001,1.060000,5.01403,300.000000,0.23372222222222222,2.648707,5135.137695,2.620000,42.066925,10000.000000,16.53,0.100000,/home/viktor/Downloads/input/20S_043_Mar28_17.12.29/20S_043_Mar28_17.12.29.ctf:mrc,/home/viktor/Downloads/input/20S_043_Mar28_17.12.29/20S_043_Mar28_17.12.29.mrc,gctf/20S_043_Mar28_17.12.29_gctf.log,5014.034180,motioncor/20S_043_Mar28_17.12.29_DW.mrc,5.074585,0.12111000000000072
20S_042_Mar28_17.10.09,2017-12-15 17:36:31.766260,0.039301,13.589956,2.815217,motioncor/20S_042_Mar28_17.10.09.mrc,gctf/20S_042_Mar28_17.10.09.ctf,motioncor/20S_042_Mar28_17.10.09_DriftCorr.log,gctf/20S_042_Mar28_17.10.09_EPA.log,5.41669,1.060000,5.28965,300.000000,0.21322222222222223,2.9390259999999997,5416.694824,2.620000,38.379242,10000.000000,13.59,0.100000,/home/viktor/Downloads/input/20S_042_Mar28_17.10.09/20S_042_Mar28_17.10.09.ctf:mrc,/home/viktor/Downloads/input/20S_042_Mar28_17.10.09/20S_042_Mar28_17.10.09.mrc,gctf/20S_042_Mar28_17.10.09_gctf.log,5289.648926,motioncor/20S_042_Mar28_17.10.09_DW.mrc,5.35317,0.12704000000000004
20S_041_Mar28_17.07.48,2017-12-15 17:37:02.262794,0.037860,19.787312,2.861581,motioncor/20S_041_Mar28_17.07.48.mrc,gctf/20S_041_Mar28_17.07.48.ctf,motioncor/20S_041_Mar28_17.07.48_DriftCorr.log,gctf/20S_041_Mar28_17.07.48_EPA.log,5.73037,1.060000,5.58863,300.000000,0.20572222222222222,3.00199,5730.369141,2.620000,37.027641,10000.000000,19.79,0.100000,/home/viktor/Downloads/input/20S_041_Mar28_17.07.48/20S_041_Mar28_17.07.48.ctf:mrc,/home/viktor/Downloads/input/20S_041_Mar28_17.07.48/20S_041_Mar28_17.07.48.mrc,gctf/20S_041_Mar28_17.07.48_gctf.log,5588.628906,motioncor/20S_041_Mar28_17.07.48_DW.mrc,5.6595,0.14173999999999953
20S_040_Mar28_17.05.27,2017-12-15 17:37:32.747039,0.040589,21.067703,2.634251,motioncor/20S_040_Mar28_17.05.27.mrc,gctf/20S_040_Mar28_17.05.27.ctf,motioncor/20S_040_Mar28_17.05.27_DriftCorr.log,gctf/20S_040_Mar28_17.05.27_EPA.log,6.32165,1.060000,6.1492700000000005,300.000000,0.2016111111111111,3.261171,6321.646484,2.620000,36.293686,10000.000000,21.07,0.100000,/home/viktor/Downloads/input/20S_040_Mar28_17.05.27/20S_040_Mar28_17.05.27.ctf:mrc,/home/viktor/Downloads/input/20S_040_Mar28_17.05.27/20S_040_Mar28_17.05.27.mrc,gctf/20S_040_Mar28_17.05.27_gctf.log,6149.270508,motioncor/20S_040_Mar28_17.05.27_DW.mrc,6.23546,0.17237999999999953
20S_039_Mar28_16.48.12,2017-12-15 17:38:03.213251,0.036458,34.024200,2.410588,motioncor/20S_039_Mar28_16.48.12.mrc,gctf/20S_039_Mar28_16.48.12.ctf,motioncor/20S_039_Mar28_16.48.12_DriftCorr.log,gctf/20S_039_Mar28_16.48.12_EPA.log,5.10289,1.060000,4.87421,300.000000,0.3821666666666667,2.694715,5102.886719,2.620000,68.790817,10000.000000,34.02,0.100000,/home/viktor/Downloads/input/20S_039_Mar28_16.48.12/20S_039_Mar28_16.48.12.ctf:mrc,/home/viktor/Downloads/input/20S_039_Mar28_16.48.12/20S_039_Mar28_16.48.12.mrc,gctf/20S_039_Mar28_16.48.12_gctf.log,4874.207031,motioncor/20S_039_Mar28_16.48.12_DW.mrc,4.98855,0.22868000000000066
20S_038_Mar28_16.46.10,2017-12-15 17:38:33.738840,0.034346,29.990341,2.309346,motioncor/20S_038_Mar28_16.46.10.mrc,gctf/20S_038_Mar28_16.46.10.ctf,motioncor/20S_038_Mar28_16.46.10_DriftCorr.log,gctf/20S_038_Mar28_16.46.10_EPA.log,4.69878,1.060000,4.50276,300.000000,0.3462222222222222,2.786325,4698.782715,2.620000,62.324436,10000.000000,29.99,0.100000,/home/viktor/Downloads/input/20S_038_Mar28_16.46.10/20S_038_Mar28_16.46.10.ctf:mrc,/home/viktor/Downloads/input/20S_038_Mar28_16.46.10/20S_038_Mar28_16.46.10.mrc,gctf/20S_038_Mar28_16.46.10_gctf.log,4502.764160,motioncor/20S_038_Mar28_16.46.10_DW.mrc,4.600770000000001,0.19601999999999986
20S_037_Mar28_16.44.08,2017-12-15 17:39:04.198372,0.038977,29.018507,2.473736,motioncor/20S_037_Mar28_16.44.08.mrc,gctf/20S_037_Mar28_16.44.08.ctf,motioncor/20S_037_Mar28_16.44.08_DriftCorr.log,gctf/20S_037_Mar28_16.44.08_EPA.log,4.85504,1.060000,4.67307,300.000000,0.3194444444444444,2.884382,4855.041504,2.620000,57.496586,10000.000000,29.02,0.100000,/home/viktor/Downloads/input/20S_037_Mar28_16.44.08/20S_037_Mar28_16.44.08.ctf:mrc,/home/viktor/Downloads/input/20S_037_Mar28_16.44.08/20S_037_Mar28_16.44.08.mrc,gctf/20S_037_Mar28_16.44.08_gctf.log,4673.069824,motioncor/20S_037_Mar28_16.44.08_DW.mrc,4.764055,0.18196999999999974
